,x0,y0,StartNode,StartTime,xf,yf,FinalNode
6724,365103.11,3712632.03,1615,381,365211.08,3712716.46,1510
6725,365103.11,3712632.03,1615,1435,365211.08,3712716.46,1510
6726,365103.11,3712632.03,1615,1467,365211.08,3712716.46,1510
6727,365103.11,3712632.03,1615,965,365211.08,3712716.46,1510
6728,365103.11,3712632.03,1615,1263,365211.08,3712716.46,1510
6729,365103.11,3712632.03,1615,638,365211.08,3712716.46,1510
6730,365103.11,3712632.03,1615,992,365211.08,3712716.46,1510
6731,365103.11,3712632.03,1615,550,365211.08,3712716.46,1510
6732,365103.11,3712632.03,1615,504,365211.08,3712716.46,1510
6733,365103.11,3712632.03,1615,954,365211.08,3712716.46,1510
6734,365229.3,3712608.09,1624,1080,365211.08,3712716.46,1510
6735,365229.3,3712608.09,1624,1460,365211.08,3712716.46,1510
6736,365229.3,3712608.09,1624,359,365211.08,3712716.46,1510
6737,365229.3,3712608.09,1624,473,365211.08,3712716.46,1510
6738,365229.3,3712608.09,1624,1185,365211.08,3712716.46,1510
6739,365229.3,3712608.09,1624,506,365211.08,3712716.46,1510
6740,365229.3,3712608.09,1624,1177,365211.08,3712716.46,1510
6741,365229.3,3712608.09,1624,100,365211.08,3712716.46,1510
6742,365229.3,3712608.09,1624,1455,365211.08,3712716.46,1510
6743,365229.3,3712608.09,1624,453,365211.08,3712716.46,1510
6744,365229.3,3712608.09,1624,645,365211.08,3712716.46,1510
6745,365229.3,3712608.09,1624,812,365211.08,3712716.46,1510
6746,365229.3,3712608.09,1624,1336,365211.08,3712716.46,1510
6747,365229.3,3712608.09,1624,125,365211.08,3712716.46,1510
6748,365229.3,3712608.09,1624,1815,365229.3,3712608.09,1624
6749,365229.3,3712608.09,1624,638,365211.08,3712716.46,1510
6750,365229.3,3712608.09,1624,721,365211.08,3712716.46,1510
6751,365229.3,3712608.09,1624,905,365211.08,3712716.46,1510
6752,365229.3,3712608.09,1624,1139,365211.08,3712716.46,1510
6753,365229.3,3712608.09,1624,727,365211.08,3712716.46,1510
6754,365229.3,3712608.09,1624,1385,365211.08,3712716.46,1510
6755,365229.3,3712608.09,1624,1308,365211.08,3712716.46,1510
6756,365229.3,3712608.09,1624,723,365211.08,3712716.46,1510
6757,365229.3,3712608.09,1624,653,365211.08,3712716.46,1510
6758,365229.3,3712608.09,1624,429,365211.08,3712716.46,1510
6759,364995.84,3712597.49,1625,133,365282.14,3712568.53,1661
6760,364995.84,3712597.49,1625,1477,365282.14,3712568.53,1661
6761,364995.84,3712597.49,1625,297,365282.14,3712568.53,1661
6762,364995.84,3712597.49,1625,1462,365282.14,3712568.53,1661
6763,364995.84,3712597.49,1625,886,365282.14,3712568.53,1661
6764,364995.84,3712597.49,1625,1417,365282.14,3712568.53,1661
6765,364995.84,3712597.49,1625,866,365282.14,3712568.53,1661
6766,364995.84,3712597.49,1625,1205,365282.14,3712568.53,1661
6767,364995.84,3712597.49,1625,440,365282.14,3712568.53,1661
6768,364995.84,3712597.49,1625,705,365282.14,3712568.53,1661
6769,364995.84,3712597.49,1625,615,365282.14,3712568.53,1661
6770,364995.84,3712597.49,1625,609,365282.14,3712568.53,1661
6771,364995.84,3712597.49,1625,504,365282.14,3712568.53,1661
6772,364995.84,3712597.49,1625,1456,365282.14,3712568.53,1661
6773,364995.84,3712597.49,1625,1240,365274.970855,3712564.958817,1686
6774,364995.84,3712597.49,1625,1706,364899.951472,3712655.25333,1625
6775,364995.84,3712597.49,1625,963,365282.14,3712568.53,1661
6776,364995.84,3712597.49,1625,1184,365282.14,3712568.53,1661
6777,364995.84,3712597.49,1625,707,365282.14,3712568.53,1661
6778,364995.84,3712597.49,1625,591,365282.14,3712568.53,1661
6779,364995.84,3712597.49,1625,1036,365282.14,3712568.53,1661
6780,364995.84,3712597.49,1625,749,365282.14,3712568.53,1661
6781,364995.84,3712597.49,1625,1635,365167.754644,3712504.253142,1719
6782,364995.84,3712597.49,1625,1442,365063.74,3712555.88,1670
6783,364995.84,3712597.49,1625,787,365282.14,3712568.53,1661
6784,364867.66,3712644.57,1630,416,364904.11,3712511.91,1700
6785,364867.66,3712644.57,1630,1274,364904.11,3712511.91,1700
6786,364867.66,3712644.57,1630,1029,364904.11,3712511.91,1700
6787,364867.66,3712644.57,1630,252,364904.11,3712511.91,1700
6788,364867.66,3712644.57,1630,563,364904.11,3712511.91,1700
6789,364867.66,3712644.57,1630,1154,364904.11,3712511.91,1700
6790,364867.66,3712644.57,1630,698,364904.11,3712511.91,1700
6791,364867.66,3712644.57,1630,468,364904.11,3712511.91,1700
6792,364867.66,3712644.57,1630,1386,364904.11,3712511.91,1700
6793,364867.66,3712644.57,1630,763,364904.11,3712511.91,1700
6794,364867.66,3712644.57,1630,1801,364867.66,3712644.57,1630
6795,364867.66,3712644.57,1630,1325,364904.11,3712511.91,1700
6796,364867.66,3712644.57,1630,1749,364830.893467,3712667.036162,1557
6797,364867.66,3712644.57,1630,711,364904.11,3712511.91,1700
6798,364867.66,3712644.57,1630,628,364904.11,3712511.91,1700
6799,364867.66,3712644.57,1630,967,364904.11,3712511.91,1700
6800,364867.66,3712644.57,1630,632,364904.11,3712511.91,1700
6801,364867.66,3712644.57,1630,213,364904.11,3712511.91,1700
6802,364867.66,3712644.57,1630,176,364904.11,3712511.91,1700
6803,364867.66,3712644.57,1630,647,364904.11,3712511.91,1700
6804,364867.66,3712644.57,1630,414,364904.11,3712511.91,1700
6805,364867.66,3712644.57,1630,1823,364867.66,3712644.57,1630
6806,364867.66,3712644.57,1630,595,364904.11,3712511.91,1700
6807,364867.66,3712644.57,1630,978,364904.11,3712511.91,1700
6808,364867.66,3712644.57,1630,560,364904.11,3712511.91,1700
6809,364808.93,3712595.49,1631,227,364904.11,3712511.91,1700
6810,364808.93,3712595.49,1631,334,364904.11,3712511.91,1700
6811,364808.93,3712595.49,1631,424,364904.11,3712511.91,1700
6812,364808.93,3712595.49,1631,281,364904.11,3712511.91,1700
6813,364808.93,3712595.49,1631,904,364904.11,3712511.91,1700
6814,364808.93,3712595.49,1631,1311,364904.11,3712511.91,1700
6815,364808.93,3712595.49,1631,1347,364904.11,3712511.91,1700
6816,364808.93,3712595.49,1631,987,364904.11,3712511.91,1700
6817,364808.93,3712595.49,1631,316,364904.11,3712511.91,1700
6818,364808.93,3712595.49,1631,1452,364904.11,3712511.91,1700
6819,364808.93,3712595.49,1631,154,364904.11,3712511.91,1700
6820,364808.93,3712595.49,1631,674,364904.11,3712511.91,1700
6821,364808.93,3712595.49,1631,939,364904.11,3712511.91,1700
6822,364808.93,3712595.49,1631,1517,364904.11,3712511.91,1700
6823,364808.93,3712595.49,1631,552,364904.11,3712511.91,1700
6824,364808.93,3712595.49,1631,2110,364808.93,3712595.49,1631
6825,364808.93,3712595.49,1631,1759,364834.803597,3712562.002765,1632
6826,364808.93,3712595.49,1631,1066,364904.11,3712511.91,1700
6827,364808.93,3712595.49,1631,1175,364904.11,3712511.91,1700
6828,364808.93,3712595.49,1631,556,364904.11,3712511.91,1700
6829,364808.93,3712595.49,1631,305,364904.11,3712511.91,1700
6830,364808.93,3712595.49,1631,575,364904.11,3712511.91,1700
6831,364808.93,3712595.49,1631,1329,364904.11,3712511.91,1700
6832,364808.93,3712595.49,1631,1803,364808.93,3712595.49,1631
6833,364808.93,3712595.49,1631,794,364904.11,3712511.91,1700
6834,364805.23,3712579.83,1632,336,364904.11,3712511.91,1700
6835,364805.23,3712579.83,1632,1256,364904.11,3712511.91,1700
6836,364805.23,3712579.83,1632,180,364904.11,3712511.91,1700
6837,364805.23,3712579.83,1632,1044,364904.11,3712511.91,1700
6838,364805.23,3712579.83,1632,948,364904.11,3712511.91,1700
6839,364805.23,3712579.83,1632,936,364904.11,3712511.91,1700
6840,364805.23,3712579.83,1632,762,364904.11,3712511.91,1700
6841,364805.23,3712579.83,1632,401,364904.11,3712511.91,1700
6842,364805.23,3712579.83,1632,551,364904.11,3712511.91,1700
6843,364805.23,3712579.83,1632,992,364904.11,3712511.91,1700
6844,364805.23,3712579.83,1632,972,364904.11,3712511.91,1700
6845,364805.23,3712579.83,1632,1023,364904.11,3712511.91,1700
6846,364805.23,3712579.83,1632,299,364904.11,3712511.91,1700
6847,364805.23,3712579.83,1632,213,364904.11,3712511.91,1700
6848,364805.23,3712579.83,1632,1064,364904.11,3712511.91,1700
6849,364805.23,3712579.83,1632,707,364904.11,3712511.91,1700
6850,364805.23,3712579.83,1632,1818,364805.23,3712579.83,1632
6851,364805.23,3712579.83,1632,922,364904.11,3712511.91,1700
6852,364805.23,3712579.83,1632,1491,364904.11,3712511.91,1700
6853,364805.23,3712579.83,1632,1209,364904.11,3712511.91,1700
6854,364805.23,3712579.83,1632,529,364904.11,3712511.91,1700
6855,364805.23,3712579.83,1632,1109,364904.11,3712511.91,1700
6856,364805.23,3712579.83,1632,1455,364904.11,3712511.91,1700
6857,364805.23,3712579.83,1632,721,364904.11,3712511.91,1700
6858,364805.23,3712579.83,1632,1789,364800.980461,3712567.450143,1632
6859,365192.52,3712551.31,1638,1380,365211.08,3712716.46,1510
6860,365192.52,3712551.31,1638,355,365211.08,3712716.46,1510
6861,365192.52,3712551.31,1638,1242,365211.08,3712716.46,1510
6862,365192.52,3712551.31,1638,483,365211.08,3712716.46,1510
6863,365192.52,3712551.31,1638,1496,365160.521116,3712570.725032,1565
6864,365192.52,3712551.31,1638,576,365211.08,3712716.46,1510
6865,365192.52,3712551.31,1638,370,365211.08,3712716.46,1510
6866,365192.52,3712551.31,1638,1592,365238.592314,3712700.466768,1566
6867,365192.52,3712551.31,1638,808,365211.08,3712716.46,1510
6868,365192.52,3712551.31,1638,252,365211.08,3712716.46,1510
6869,365192.52,3712551.31,1638,527,365211.08,3712716.46,1510
6870,365192.52,3712551.31,1638,825,365211.08,3712716.46,1510
6871,365192.52,3712551.31,1638,754,365211.08,3712716.46,1510
6872,365192.52,3712551.31,1638,530,365211.08,3712716.46,1510
6873,365192.52,3712551.31,1638,1408,365231.343728,3712611.017127,1624
6874,365192.52,3712551.31,1638,2476,365192.52,3712551.31,1638
6875,365192.52,3712551.31,1638,549,365211.08,3712716.46,1510
6876,365192.52,3712551.31,1638,564,365211.08,3712716.46,1510
6877,365192.52,3712551.31,1638,339,365211.08,3712716.46,1510
6878,365192.52,3712551.31,1638,1458,365197.799034,3712559.23226,1638
6879,365192.52,3712551.31,1638,405,365211.08,3712716.46,1510
6880,365192.52,3712551.31,1638,139,365211.08,3712716.46,1510
6881,365192.52,3712551.31,1638,1058,365211.08,3712716.46,1510
6882,365192.52,3712551.31,1638,1097,365211.08,3712716.46,1510
6883,365192.52,3712551.31,1638,498,365211.08,3712716.46,1510
6884,364839.16,3712598.76,1641,1333,364904.11,3712511.91,1700
6885,364839.16,3712598.76,1641,1771,364868.795503,3712580.898602,1641
6886,364839.16,3712598.76,1641,777,364904.11,3712511.91,1700
